"game_id","type","date","home_team","home_conference","home_pts","home_sq_pts","away_team","away_conference","away_pts","away_sq_pts","line","projected_home_score","projected_away_score","value","value_side","play","result","value_type","closing_line","closing_line_value"
19593081616321,"spread","2023-08-24","Indiana Fever",NA,90,95.2614344358444,"Seattle Storm",NA,86,90.6134573221207,-2.5,86.1,78,5.59999999999999,"Indiana Fever",1,1,"Fav",-4,1.5
19593081616321,"total","2023-08-24","Indiana Fever",NA,90,95.2614344358444,"Seattle Storm",NA,86,90.6134573221207,161.5,86.1,78,2.59999999999999,"Over",0,0,"Over",160,NA
19594009109851,"spread","2023-08-25","Atlanta Dream",NA,78,77.5573438405991,"Los Angeles Sparks",NA,83,83.0932215452194,2,80.3,84.6,2.3,"Los Angeles Sparks",0,0,"Fav",1.5,NA
19594009109851,"total","2023-08-25","Atlanta Dream",NA,78,77.5573438405991,"Los Angeles Sparks",NA,83,83.0932215452194,162.5,80.3,84.6,2.39999999999998,"Over",0,0,"Over",160.5,NA
19595092420251,"spread","2023-08-26","Washington Mystics",NA,78,84.6831500530243,"Las Vegas Aces",NA,62,83.5270523428917,10.5,81.4,92.8,0.899999999999991,"Las Vegas Aces",0,0,"Fav",10,NA
19595092420251,"total","2023-08-26","Washington Mystics",NA,78,84.6831500530243,"Las Vegas Aces",NA,62,83.5270523428917,167.5,81.4,92.8,6.69999999999999,"Over",1,-1.1,"Over",170,2.5
19595113312511,"spread","2023-08-26","Minnesota Lynx",NA,76,79.2972010970116,"New York Liberty",NA,111,94.533055126667,9,84.4,92.2,1.2,"Minnesota Lynx",0,0,"Dog",9,NA
19595113312511,"total","2023-08-26","Minnesota Lynx",NA,76,79.2972010970116,"New York Liberty",NA,111,94.533055126667,167.5,84.4,92.2,9.10000000000002,"Over",1,1,"Over",166.5,-1
19596009108161,"spread","2023-08-27","Indiana Fever",NA,83,84.5288542509079,"Atlanta Dream",NA,80,93.154065310955,-1.5,89.1,79.3,8.3,"Indiana Fever",1,1,"Fav",1,-2.5
19596009108161,"total","2023-08-27","Indiana Fever",NA,83,84.5288542509079,"Atlanta Dream",NA,80,93.154065310955,165.5,89.1,79.3,2.89999999999998,"Over",0,0,"Over",165,NA
19596034616321,"spread","2023-08-27","Seattle Storm",NA,85,85.4241214394569,"Chicago Sky",NA,90,88.8986461758614,1,85.1,84.5,1.59999999999999,"Seattle Storm",0,0,"Dog",1,NA
19596034616321,"total","2023-08-27","Seattle Storm",NA,85,85.4241214394569,"Chicago Sky",NA,90,88.8986461758614,159.5,85.1,84.5,10.1,"Over",1,1,"Over",161.5,2
19596043809851,"spread","2023-08-27","Connecticut Sun",NA,83,80.2094710469246,"Los Angeles Sparks",NA,68,77.9275728464127,-6,79.6,78,4.40000000000001,"Los Angeles Sparks",1,-1.1,"Dog",-6.5,0.5
19596043809851,"total","2023-08-27","Connecticut Sun",NA,83,80.2094710469246,"Los Angeles Sparks",NA,68,77.9275728464127,157,79.6,78,0.599999999999994,"Over",0,0,"Over",156.5,NA
19596047014391,"spread","2023-08-27","Phoenix Mercury",NA,74,70.1421718001366,"Dallas Wings",NA,77,88.3307746648788,8.5,80.7,92.3,3.09999999999999,"Dallas Wings",1,-1.1,"Fav",7.5,1
19596047014391,"total","2023-08-27","Phoenix Mercury",NA,74,70.1421718001366,"Dallas Wings",NA,77,88.3307746648788,164.5,80.7,92.3,8.5,"Over",1,-1.1,"Over",163,-1.5
19597092412511,"spread","2023-08-28","New York Liberty",NA,94,98.5702427625656,"Las Vegas Aces",NA,85,90.4078847765923,1,91.2,95.9,3.7,"Las Vegas Aces",1,-1.1,"Fav",-1.5,2.5
19597092412511,"total","2023-08-28","New York Liberty",NA,94,98.5702427625656,"Las Vegas Aces",NA,85,90.4078847765923,173.5,91.2,95.9,13.6,"Over",1,1,"Over",174,0.5
19598009114391,"spread","2023-08-29","Atlanta Dream",NA,94,83.2902284264565,"Phoenix Mercury",NA,76,67.6511578559875,-8.5,85.6,84.1,7,"Phoenix Mercury",1,-1.1,"Dog",-8.5,0
19598009114391,"total","2023-08-29","Atlanta Dream",NA,94,83.2902284264565,"Phoenix Mercury",NA,76,67.6511578559875,160.5,85.6,84.1,9.19999999999999,"Over",1,1,"Over",159.5,-1
19598034609851,"spread","2023-08-29","Los Angeles Sparks",NA,75,88.0919567346573,"Chicago Sky",NA,76,75.8586432337761,-3.5,84.7,81.7,0.5,"Chicago Sky",0,0,"Dog",-4.5,NA
19598034609851,"total","2023-08-29","Los Angeles Sparks",NA,75,88.0919567346573,"Chicago Sky",NA,76,75.8586432337761,160.5,84.7,81.7,5.90000000000001,"Over",1,-1.1,"Over",161.5,1
19598113320251,"spread","2023-08-29","Washington Mystics",NA,83,75.2212252616882,"Minnesota Lynx",NA,72,72.4174459576607,-6.5,83.2,80.4,3.7,"Minnesota Lynx",1,-1.1,"Dog",-7,0.5
19598113320251,"total","2023-08-29","Washington Mystics",NA,83,75.2212252616882,"Minnesota Lynx",NA,72,72.4174459576607,164,83.2,80.4,0.399999999999977,"Under",0,0,"Under",161.5,NA
19600043814391,"spread","2023-08-31","Connecticut Sun",NA,84,79.4666037559509,"Phoenix Mercury",NA,74,70.1855491399765,-12.5,85,77.6,5.09999999999999,"Phoenix Mercury",1,1,"Dog",-15,2.5
19600043814391,"total","2023-08-31","Connecticut Sun",NA,84,79.4666037559509,"Phoenix Mercury",NA,74,70.1855491399765,156.5,85,77.6,6.09999999999999,"Over",1,1,"Over",154.5,-2
19600092420251,"spread","2023-08-31","Las Vegas Aces",NA,84,82.30945956707,"Washington Mystics",NA,75,82.7222774624825,-10,93.7,80.5,3.2,"Las Vegas Aces",1,-1.1,"Fav",-10.5,0.5
19600092420251,"total","2023-08-31","Las Vegas Aces",NA,84,82.30945956707,"Washington Mystics",NA,75,82.7222774624825,167.5,93.7,80.5,6.69999999999999,"Over",1,-1.1,"Over",168.5,1
19600098516321,"spread","2023-08-31","Los Angeles Sparks",NA,61,76.8651665449142,"Seattle Storm",NA,72,76.2470355033875,-6.5,82.3,79.1,3.3,"Seattle Storm",1,1,"Dog",-6.5,0
19600098516321,"total","2023-08-31","Los Angeles Sparks",NA,61,76.8651665449142,"Seattle Storm",NA,72,76.2470355033875,159.5,82.3,79.1,1.89999999999998,"Over",0,0,"Over",158.5,NA
19601009111331,"spread","2023-09-01","Minnesota Lynx",NA,91,97.3729417920113,"Atlanta Dream",NA,85,100.995091080666,1.5,87.5,83,6,"Minnesota Lynx",1,1,"Dog",-1.5,3
19601009111331,"total","2023-09-01","Minnesota Lynx",NA,91,97.3729417920113,"Atlanta Dream",NA,85,100.995091080666,165.5,87.5,83,5,"Over",1,1,"Over",164.5,-1
19601043812511,"spread","2023-09-01","New York Liberty",NA,89,84.2649053931236,"Connecticut Sun",NA,58,76.749825835228,-8,88.8,80.4,0.399999999999991,"New York Liberty",0,0,"Fav",-7.5,NA
19601043812511,"total","2023-09-01","New York Liberty",NA,89,84.2649053931236,"Connecticut Sun",NA,58,76.749825835228,164.5,88.8,80.4,4.69999999999999,"Over",1,-1.1,"Over",159.5,-5
19601047008161,"spread","2023-09-01","Indiana Fever",NA,100,93.9610741138458,"Dallas Wings",NA,110,92.8920532464981,5.5,84.8,86.8,3.5,"Indiana Fever",1,-1.1,"Dog",4.5,1
19601047008161,"total","2023-09-01","Indiana Fever",NA,100,93.9610741138458,"Dallas Wings",NA,110,92.8920532464981,168,84.8,86.8,3.59999999999999,"Over",1,1,"Over",169.5,1.5
19602092416321,"spread","2023-09-02","Las Vegas Aces",NA,103,104.121927022934,"Seattle Storm",NA,77,81.8222434520721,-17,96.7,80.9,1.2,"Seattle Storm",0,0,"Dog",-19.5,NA
19602092416321,"total","2023-09-02","Las Vegas Aces",NA,103,104.121927022934,"Seattle Storm",NA,77,81.8222434520721,169.5,96.7,80.9,8.10000000000002,"Over",1,1,"Over",170,0.5
19603034612511,"spread","2023-09-03","Chicago Sky",NA,69,81.0999001860619,"New York Liberty",NA,86,85.8031442761421,8.5,85.4,93.7,0.200000000000003,"Chicago Sky",0,0,"Dog",8.5,NA
19603034612511,"total","2023-09-03","Chicago Sky",NA,69,81.0999001860619,"New York Liberty",NA,86,85.8031442761421,163.5,85.4,93.7,15.6,"Over",1,-1.1,"Over",163.5,0
19603047008161,"spread","2023-09-03","Dallas Wings",NA,84,97.1640436649323,"Indiana Fever",NA,97,96.2415273189545,-9.5,87.7,83.9,5.7,"Indiana Fever",1,1,"Dog",-9.5,0
19603047008161,"total","2023-09-03","Dallas Wings",NA,84,97.1640436649323,"Indiana Fever",NA,97,96.2415273189545,169.5,87.7,83.9,2.10000000000002,"Over",0,0,"Over",170.5,NA
19603098520251,"spread","2023-09-03","Los Angeles Sparks",NA,72,78.5883246660233,"Washington Mystics",NA,64,73.9888383746147,3.5,79.3,78.7,4.09999999999999,"Los Angeles Sparks",1,1,"Dog",2.5,1
19603098520251,"total","2023-09-03","Los Angeles Sparks",NA,72,78.5883246660233,"Washington Mystics",NA,64,73.9888383746147,158.5,79.3,78.7,0.5,"Under",0,0,"Under",157.5,NA
19603113314391,"spread","2023-09-03","Minnesota Lynx",NA,86,89.650846362114,"Phoenix Mercury",NA,73,85.3797271251678,-5.5,86.9,81.8,0.399999999999991,"Phoenix Mercury",0,0,"Dog",-8,NA
19603113314391,"total","2023-09-03","Minnesota Lynx",NA,86,89.650846362114,"Phoenix Mercury",NA,73,85.3797271251678,160.5,86.9,81.8,8.19999999999999,"Over",1,-1.1,"Over",157,-3.5
19605034608161,"spread","2023-09-05","Indiana Fever",NA,69,78.3351573944092,"Chicago Sky",NA,96,83.9869391918182,1.5,88.3,81.6,8.2,"Indiana Fever",1,-1.1,"Dog",-1,2.5
19605034608161,"total","2023-09-05","Indiana Fever",NA,69,78.3351573944092,"Chicago Sky",NA,96,83.9869391918182,162,88.3,81.6,7.89999999999998,"Over",1,1,"Over",164.5,2.5
19605043809851,"spread","2023-09-05","Connecticut Sun",NA,90,79.0411499738693,"Los Angeles Sparks",NA,76,76.5945390462875,-6.5,79.6,78,4.90000000000001,"Los Angeles Sparks",1,-1.1,"Dog",-10.5,4
19605043809851,"total","2023-09-05","Connecticut Sun",NA,90,79.0411499738693,"Los Angeles Sparks",NA,76,76.5945390462875,157.5,79.6,78,0.0999999999999943,"Over",0,0,"Over",152.5,NA
19605047012511,"spread","2023-09-05","Dallas Wings",NA,93,93.012803375721,"New York Liberty",NA,94,96.0704318284988,5.5,90.6,90.2,5.89999999999999,"Dallas Wings",1,1,"Dog",6.5,-1
19605047012511,"total","2023-09-05","Dallas Wings",NA,93,93.012803375721,"New York Liberty",NA,94,96.0704318284988,171.5,90.6,90.2,9.30000000000001,"Over",1,1,"Over",172.5,1
19605143920251,"spread","2023-09-05","Phoenix Mercury",NA,77,79.1738018989563,"Washington Mystics",NA,100,74.8186126351357,6.5,78.8,84.1,1.2,"Phoenix Mercury",0,0,"Dog",7,NA
19605143920251,"total","2023-09-05","Phoenix Mercury",NA,77,79.1738018989563,"Washington Mystics",NA,100,74.8186126351357,155,78.8,84.1,7.89999999999998,"Over",1,1,"Over",153.5,-1.5
19606009116321,"spread","2023-09-06","Atlanta Dream",NA,79,81.558024,"Seattle Storm",NA,68,76.971918,-8.5,83.1,85.1,10.5,"Seattle Storm",1,-1.1,"Dog",-9,0.5
19606009116321,"total","2023-09-06","Atlanta Dream",NA,79,81.558024,"Seattle Storm",NA,68,76.971918,163.5,83.1,85.1,4.69999999999999,"Over",1,-1.1,"Over",163.5,0
19607098512511,"spread","2023-09-07","New York Liberty",NA,96,83.502506,"Los Angeles Sparks",NA,89,83.71341,-12.5,89.4,81.5,4.59999999999999,"Los Angeles Sparks",1,1,"Dog",-15.5,3
19607098512511,"total","2023-09-07","New York Liberty",NA,96,83.502506,"Los Angeles Sparks",NA,89,83.71341,159.5,89.4,81.5,11.4,"Over",1,1,"Over",160.5,1
19608009120251,"spread","2023-09-08","Washington Mystics",NA,75,81.551587,"Atlanta Dream",NA,80,87.329339,-5.5,85.6,79.2,0.899999999999991,"Washington Mystics",0,0,"Fav",-5.5,NA
19608009120251,"total","2023-09-08","Washington Mystics",NA,75,81.551587,"Atlanta Dream",NA,80,87.329339,162.5,85.6,79.2,2.30000000000001,"Over",0,0,"Over",162,NA
19608034611331,"spread","2023-09-08","Chicago Sky",NA,92,87.439904,"Minnesota Lynx",NA,87,81.881484,-4.5,86.2,85.8,4.09999999999999,"Minnesota Lynx",1,-1.1,"Dog",-4.5,0
19608034611331,"total","2023-09-08","Chicago Sky",NA,92,87.439904,"Minnesota Lynx",NA,87,81.881484,163.5,86.2,85.8,8.5,"Over",1,1,"Over",165,1.5
19608043808161,"spread","2023-09-08","Connecticut Sun",NA,76,72.577127,"Indiana Fever",NA,59,76.249152,-10,79.5,81.7,12.2,"Indiana Fever",1,-1.1,"Dog",-10,0
19608043808161,"total","2023-09-08","Connecticut Sun",NA,76,72.577127,"Indiana Fever",NA,59,76.249152,159.5,79.5,81.7,1.69999999999999,"Over",0,0,"Over",160.5,NA
19608047016321,"spread","2023-09-08","Dallas Wings",NA,106,90.27673,"Seattle Storm",NA,91,87.343274,-10.5,90.6,80.7,0.600000000000009,"Seattle Storm",0,0,"Dog",-11.5,NA
19608047016321,"total","2023-09-08","Dallas Wings",NA,106,90.27673,"Seattle Storm",NA,91,87.343274,167.5,90.6,80.7,3.80000000000001,"Over",1,1,"Over",168.5,1
19608092414391,"spread","2023-09-08","Phoenix Mercury",NA,73,89.94457,"Las Vegas Aces",NA,94,86.836977,18.5,80.8,98.4,0.899999999999991,"Phoenix Mercury",0,0,"Dog",19.5,NA
19608092414391,"total","2023-09-08","Phoenix Mercury",NA,73,89.94457,"Las Vegas Aces",NA,94,86.836977,165,80.8,98.4,14.2,"Over",1,1,"Over",164.5,-0.5
19610009104701,"spread","2023-09-10","Atlanta Dream",NA,77,85.949545,"Dallas Wings",NA,94,86.72173,-1.5,81.9,92.9,12.5,"Dallas Wings",1,1,"Dog",-1.5,0
19610009104701,"total","2023-09-10","Atlanta Dream",NA,77,85.949545,"Dallas Wings",NA,94,86.72173,171.5,81.9,92.9,3.30000000000001,"Over",1,-1.1,"Over",171.5,0
19610034604381,"spread","2023-09-10","Connecticut Sun",NA,91,98.591787,"Chicago Sky",NA,102,86.006534,-9.5,84.8,81.1,5.8,"Chicago Sky",1,1,"Dog",-9.5,0
19610034604381,"total","2023-09-10","Connecticut Sun",NA,91,98.591787,"Chicago Sky",NA,102,86.006534,161.5,84.8,81.1,4.39999999999998,"Over",1,1,"Over",158.5,-3
19610081611331,"spread","2023-09-10","Indiana Fever",NA,87,89.36928,"Minnesota Lynx",NA,72,81.65543,2.5,86.8,80.6,8.7,"Indiana Fever",1,1,"Dog",2.5,0
19610081611331,"total","2023-09-10","Indiana Fever",NA,87,89.36928,"Minnesota Lynx",NA,72,81.65543,163.5,86.8,80.6,3.89999999999998,"Over",1,-1.1,"Over",164.5,1
19610092414391,"spread","2023-09-10","Las Vegas Aces",NA,100,89.061822,"Phoenix Mercury",NA,85,77.539457,-18.5,99.3,79.9,0.899999999999991,"Las Vegas Aces",0,0,"Fav",-20.5,NA
19610092414391,"total","2023-09-10","Las Vegas Aces",NA,100,89.061822,"Phoenix Mercury",NA,85,77.539457,165.5,99.3,79.9,13.7,"Over",1,1,"Over",165.5,0
19610125120251,"spread","2023-09-10","New York Liberty",NA,88,92.340838,"Washington Mystics",NA,90,80.242403,-9.5,89.2,81.5,1.8,"Washington Mystics",0,0,"Dog",-10,NA
19610125120251,"total","2023-09-10","New York Liberty",NA,88,92.340838,"Washington Mystics",NA,90,80.242403,163.5,89.2,81.5,7.19999999999999,"Over",1,1,"Over",162.5,-1
